stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
70003,,1970 Tate Blvd SE (Public Storage),,35.728131,-81.303509,,,,,,
70004,,Tate Blvd and 21st St SE,,35.727591,-81.299178,,,,,,
70005,,Carolina Oncology and McDonald Crossing,,35.730951,-81.289713,,,,,,
70006,,Graystone Eye and McDonald X-ing (inbound),,35.728141,-81.287056,,,,,,
70007,,VA Clinic and McDonald X-ing (inbound),,35.726595,-81.285442,,,,,,
70008,,Springs Rd NE at NE Family Practice,,35.750558,-81.289073,,,,,,
70009,,Springs Rd NE at Centro Lation/CVS,,35.743928,-81.294558,,,,,,
70010,,Springs Rd NE and 20th St NE,,35.743104,-81.299984,,,,,,
70011,,16th St NE at Wendys,,35.743627,-81.303243,,,,,,
70012,,16th St NE at King Suzuki,,35.74712,-81.302739,,,,,,
70013,,16th St NE and 20th Ave Dr NE - Catawba Ridge,,35.755883,-81.305033,,,,,,
70014,,16th St NE at Faith Baptist Church,,35.760547,-81.30672,,,,,,
70015,,29th Ave Dr NE and 16th St NE - Marcos Pizza,,35.765938,-81.305244,,,,,,
70016,,29th Ave Dr NE at Pinecrest,,35.768832,-81.311686,,,,,,
70017,,29th Ave Dr NE and HWY 127 - across from Publix,,35.770263,-81.327977,,,,,,
70018,,HWY 127 at Northgate - Food Lion,,35.765747,-81.332767,,,,,,
70019,,HWY 127 and 25th Ave NW - Bargain Hut,,35.764289,-81.332858,,,,,,
70020,,HWY 127 and 22nd Ave NW - Grannys Country Kitchen,,35.761059,-81.333626,,,,,,
70021,,Hwy 127 &amp; 18th Ave Dt NW (Goodwill),,35.757661,-81.335549,,,,,,
70022,,HWY 127 and 17th Ave Ct NW - El Paso,,35.754911,-81.336539,,,,,,
70023,,HWY 127 and 15th Ave NE - across from CVS,,35.752922,-81.336726,,,,,,
70024,,HWY 127 and 13th Ave NW - Wendys,,35.750179,-81.335643,,,,,,
70025,,HWY 127 and 9th Ave NE,,35.74497,-81.335311,,,,,,
70026,,HWY 127 and 8th Ave NE,,35.743032,-81.33545,,,,,,
70027,,HWY 127 and 5th Ave NE,,35.738534,-81.335772,,,,,,
70028,,HWY 127 and 3rd Ave NE,,35.735623,-81.335686,,,,,,
80001,,Walmart,,35.908294,-81.176447,,,,,,
80002,,Dollar Tree/Bealls,,35.911007,-81.176708,,,,,,
80003,,Pediatric Therapy Network,,35.913569,-81.177967,,,,,,
80004,,NC Hwy 16 S/Matheson Park,,35.916536,-81.177935,,,,,,
80005,,2nd Ave SW/Market Basket,,35.919051,-81.177861,,,,,,
80006,,Alexander County Public Library,,35.920519,-81.177193,,,,,,
80007,,1st Ave SW/Main Ave Dr.,,35.921795,-81.17586,,,,,,
80008,,Taylorsville Savings Bank,,35.922267,-81.174265,,,,,,
80009,,E Main/Main Ave Dr,,35.923125,-81.172901,,,,,,
80010,,Liberty Shed,,35.922,-81.168576,,,,,,
80011,,Early Head Start/411 E Main Ave,,35.922144,-81.168293,,,,,,
80012,,E Main Ave/ Creating on Main,,35.923383,-81.17386,,,,,,
80013,,E Main Ave / Town Country Drug,,35.923043,-81.175297,,,,,,
80014,,Antiques & Pawn,,35.922664,-81.176615,,,,,,
80015,,Medi Home Health Agency,,35.922232,-81.178025,,,,,,
80016,,W Main Av/6th St NW,,35.921574,-81.181041,,,,,,
80017,,Happy Ours Laundry,,35.921797,-81.183232,,,,,,
80018,,Hwy 16/W Main Ave,,35.922077,-81.185847,,,,,,
80019,,Food Lion,,35.92115,-81.19039,,,,,,
80020,,School Dr Liledoun Rd,,35.919089,-81.18522,,,,,,
80021,,DSS,,35.913601,-81.185992,,,,,,
80022,,Senior Center,,35.912752,-81.188051,,,,,,
80023,,Across from Health Dept/St. Paul Church,,35.919636,-81.180254,,,,,,
80024,,Post Office,,35.920189,-81.178331,,,,,,
80025,,Hwy 16/ Old Hosp.,,35.918392,-81.178028,,,,,,
80026,,4th St SW/RHA,,35.917302,-81.179334,,,,,,
80027,,4th St SW/ 5th Ave SW,,35.915465,-81.179355,,,,,,
80028,,Across from CVCC- Alex Ctr,,35.910745,-81.180604,,,,,,
80029,,Sheriffs Office,,35.909724,-81.179308,,,,,,
90001,,Burke  DSS,,35.726386,-81.648922,,,,,,
R1,,Good Samaritan Clinic - Request,,35.729681,-81.65362,,,,,,
R2,,Medical Heights Drive - Request,,35.729893,-81.655578,,,,,,
R3,,Cannon Pharmacy - Request,,35.728558,-81.656348,,,,,,
90002,,Carolinas Healthcare - Blue Ridge - Morganton,,35.725895,-81.653965,,,,,,
90003,,Sterling St and E Parker Rd,,35.72644,-81.662582,,,,,,
90004,,Sterling St and Sloan Rd - Sterling Forest Apartments,,35.728253,-81.665895,,,,,,
90005,,Village Creek Apts - Sterling St,,35.731551,-81.671205,,,,,,
90006,,Case Farms/Dollar General - W Fleming,,35.73569,-81.68178,,,,,,
90007,,W Fleming Dr and Cox St,,35.734253,-81.685527,,,,,,
90008,,Aldi,,35.732661,-81.689734,,,,,,
R4,,Ingles - Request Stop,,35.737762,-81.71624,,,,,,
90009,,Panera Bread/Golden Corral,,35.728735,-81.703621,,,,,,
90010,,Wal-Mart,,35.727561,-81.704523,,,,,,
