trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
17_KV_eastbound_T01,07:10:00,07:10:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T02,07:50:00,07:50:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T02,07:52:02,07:52:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T02,07:54:00,07:54:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T02,07:54:43,07:54:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T02,08:10:00,08:10:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T02,08:21:00,08:21:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T02,08:24:00,08:24:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T02,08:30:00,08:30:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T02,08:31:12,08:31:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T02,08:32:00,08:32:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T02,08:40:00,08:40:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T03,08:20:00,08:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T03,08:22:02,08:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T03,08:24:00,08:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T03,08:24:43,08:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T03,08:40:00,08:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T03,08:51:00,08:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T03,08:54:00,08:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T03,09:00:00,09:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T03,09:01:12,09:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T03,09:02:00,09:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T03,09:10:00,09:10:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T04,09:50:00,09:50:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T04,09:52:02,09:52:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T04,09:54:00,09:54:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T04,09:54:43,09:54:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T04,10:10:00,10:10:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T04,10:21:00,10:21:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T04,10:24:00,10:24:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T04,10:30:00,10:30:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T04,10:31:12,10:31:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T04,10:32:00,10:32:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T04,10:40:00,10:40:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T05,10:20:00,10:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T05,10:22:02,10:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T05,10:24:00,10:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T05,10:24:43,10:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T05,10:40:00,10:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T05,10:51:00,10:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T05,10:54:00,10:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T05,11:00:00,11:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T05,11:01:12,11:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T05,11:02:00,11:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T05,11:10:00,11:10:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T06,13:20:00,13:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T06,13:22:02,13:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T06,13:24:00,13:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T06,13:24:43,13:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T06,13:40:00,13:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T06,13:51:00,13:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T06,13:54:00,13:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T06,14:00:00,14:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T06,14:01:12,14:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T06,14:02:00,14:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T06,14:10:00,14:10:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T07,14:50:00,14:50:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T07,14:52:02,14:52:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T07,14:54:00,14:54:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T07,14:54:43,14:54:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T07,15:10:00,15:10:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T07,15:21:00,15:21:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T07,15:24:00,15:24:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T07,15:30:00,15:30:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T07,15:31:12,15:31:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T07,15:32:00,15:32:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T07,15:40:00,15:40:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T08,15:20:00,15:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T08,15:22:02,15:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T08,15:24:00,15:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T08,15:24:43,15:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T08,15:40:00,15:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T08,15:51:00,15:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T08,15:54:00,15:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T08,16:00:00,16:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T08,16:01:12,16:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T08,16:02:00,16:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T08,16:10:00,16:10:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T09,16:50:00,16:50:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T09,16:52:02,16:52:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T09,16:54:00,16:54:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T09,16:54:43,16:54:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T09,17:10:00,17:10:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T09,17:21:00,17:21:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T09,17:24:00,17:24:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T09,17:30:00,17:30:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T09,17:31:12,17:31:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T09,17:32:00,17:32:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T09,17:40:00,17:40:00,7970142,11,,,,,,37.632,1
17_KV_eastbound_T10,17:20:00,17:20:00,8631247,1,4th & Chestnut,,,,,0,1
17_KV_eastbound_T10,17:22:02,17:22:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.402,0
17_KV_eastbound_T10,17:24:00,17:24:00,7970133,3,4th & MLK,,,,,0.791,1
17_KV_eastbound_T10,17:24:43,17:24:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_KV_eastbound_T10,17:40:00,17:40:00,7970135,5,VA Health Care Center,,,,,18.777,1
17_KV_eastbound_T10,17:51:00,17:51:00,7970137,6,Kernersville Medical Center Park & Ride Lot,,,,,24.327,1
17_KV_eastbound_T10,17:54:00,17:54:00,7970138,7,FedEx Ground,,,,,24.881,1
17_KV_eastbound_T10,18:00:00,18:00:00,7970150,8,Old Greensboro Rd,,,,,28.469,1
17_KV_eastbound_T10,18:01:12,18:01:12,7970140,9,Amazon,,,,,29.575,0
17_KV_eastbound_T10,18:02:00,18:02:00,7970141,10,Coble Transportation Center (B4),,,,,30.317,1
17_KV_eastbound_T10,18:10:00,18:10:00,7970142,11,,,,,,37.632,1
17_Last_KV_eastbound_T01,18:50:00,18:50:00,8631247,1,4th & Chestnut,,,,,0,1
17_Last_KV_eastbound_T01,18:52:02,18:52:02,7970132,2,Innovation Quarter (4th & Research),,,,,0.403,0
17_Last_KV_eastbound_T01,18:54:00,18:54:00,7970133,3,4th & MLK,,,,,0.792,1
17_Last_KV_eastbound_T01,18:54:43,18:54:43,7970134,4,Kernersville Town Hall Park & Ride,,,,,1.601,0
17_Last_KV_eastbound_T01,19:10:00,19:10:00,7970135,5,Kernersville Medical Center Park & Ride Lot,,,,,18.777,1
17_Last_KV_eastbound_T01,19:24:00,19:24:00,7970138,6,FedEx Ground,,,,,24.104,1
17_Last_KV_eastbound_T01,19:30:00,19:30:00,7970150,7,Old Greensboro Rd,,,,,27.699,1
17_Last_KV_eastbound_T01,19:31:09,19:31:09,7970140,8,Amazon,,,,,28.764,0
17_Last_KV_eastbound_T01,19:32:00,19:32:00,7970141,9,Coble Transportation Center (B4),,,,,29.562,1
17_Last_KV_eastbound_T01,19:40:00,19:40:00,7970142,10,,,,,,36.883,1
74_Westbound_first_half_T01,06:30:00,06:30:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T01,06:33:00,06:33:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T01,06:41:00,06:41:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T01,07:03:00,07:03:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T01,07:03:31,07:03:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T01,07:09:00,07:09:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T01,07:13:00,07:13:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T01,07:20:00,07:20:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T01,07:28:00,07:28:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T02,07:10:00,07:10:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T02,07:13:00,07:13:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T02,07:21:00,07:21:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T02,07:43:00,07:43:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T02,07:43:31,07:43:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T02,07:49:00,07:49:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T02,07:53:00,07:53:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T02,08:00:00,08:00:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T02,08:08:00,08:08:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T03,08:15:00,08:15:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T03,08:18:00,08:18:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T03,08:26:00,08:26:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T03,08:48:00,08:48:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T03,08:48:31,08:48:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T03,08:54:00,08:54:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T03,08:58:00,08:58:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T03,09:05:00,09:05:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T03,09:13:00,09:13:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T04,08:55:00,08:55:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T04,08:58:00,08:58:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T04,09:06:00,09:06:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T04,09:28:00,09:28:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T04,09:28:31,09:28:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T04,09:34:00,09:34:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T04,09:38:00,09:38:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T04,09:45:00,09:45:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T04,09:53:00,09:53:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T05,10:00:00,10:00:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T05,10:03:00,10:03:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T05,10:11:00,10:11:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T05,10:33:00,10:33:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T05,10:33:31,10:33:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T05,10:39:00,10:39:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T05,10:43:00,10:43:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T05,10:50:00,10:50:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T05,10:58:00,10:58:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T06,10:40:00,10:40:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T06,10:43:00,10:43:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T06,10:51:00,10:51:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T06,11:13:00,11:13:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T06,11:13:31,11:13:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T06,11:19:00,11:19:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T06,11:23:00,11:23:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T06,11:30:00,11:30:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T06,11:38:00,11:38:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T07,11:45:00,11:45:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T07,11:48:00,11:48:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T07,11:56:00,11:56:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T07,12:18:00,12:18:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T07,12:18:31,12:18:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T07,12:24:00,12:24:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T07,12:28:00,12:28:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T07,12:35:00,12:35:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T07,12:43:00,12:43:00,9587063,9,,,,,,40.437,1
74_Westbound_first_half_T08,12:25:00,12:25:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_first_half_T08,12:28:00,12:28:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_first_half_T08,12:36:00,12:36:00,33964,3,Martin Luther King Jr Drive & Cromartie Street,,,,,4.947,1
74_Westbound_first_half_T08,12:58:00,12:58:00,9475906,4,Martin Luther King Jr Drive At Union Station,,,,,31.066,1
74_Westbound_first_half_T08,12:58:31,12:58:31,9477310,5,Innovation Quarter (5th St. & Patterson Ave.),,,,,31.241,0
74_Westbound_first_half_T08,13:04:00,13:04:00,7974465,6,Winston-Salem Transportation Center (Bay L-1),,,,,33.115,1
74_Westbound_first_half_T08,13:08:00,13:08:00,7970131,7,Hawthorne Rd At Baptist Medical (School of Med entrance),,,,,33.555,1
74_Westbound_first_half_T08,13:15:00,13:15:00,10768753,8,Novant Forsyth Medical Center (by valet parking lot),,,,,36.662,1
74_Westbound_first_half_T08,13:23:00,13:23:00,9587063,9,,,,,,40.437,1
74_Westbound_second_half_T01,13:30:00,13:30:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T01,13:33:00,13:33:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T01,13:41:00,13:41:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T01,14:06:00,14:06:00,9476666,4,,,,,,35.603,1
74_Westbound_second_half_T02,14:35:00,14:35:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T02,14:38:00,14:38:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T02,14:46:00,14:46:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T02,15:11:00,15:11:00,9476666,4,,,,,,35.603,1
74_Westbound_second_half_T03,15:15:00,15:15:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T03,15:18:00,15:18:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T03,15:26:00,15:26:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T03,15:51:00,15:51:00,9476666,4,,,,,,35.603,1
74_Westbound_second_half_T04,16:20:00,16:20:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T04,16:23:00,16:23:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T04,16:31:00,16:31:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T04,16:56:00,16:56:00,9476666,4,,,,,,35.603,1
74_Westbound_second_half_T05,17:00:00,17:00:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T05,17:03:00,17:03:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T05,17:11:00,17:11:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T05,17:36:00,17:36:00,9476666,4,,,,,,35.603,1
74_Westbound_second_half_T06,18:05:00,18:05:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.012,1
74_Westbound_second_half_T06,18:08:00,18:08:00,10768752,2,N University Pkwy / N Main St,,,,,0.923,1
74_Westbound_second_half_T06,18:16:00,18:16:00,33964,3,Novant Forsyth Medical Center (by valet parking lot),,,,,4.947,1
74_Westbound_second_half_T06,18:41:00,18:41:00,9476666,4,,,,,,35.603,1
74_Last_two_Westbound_T01,18:45:00,18:45:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.01,1
74_Last_two_Westbound_T01,18:48:00,18:48:00,10768752,2,N University Pkwy / N Main St,,,,,0.921,1
74_Last_two_Westbound_T01,18:56:00,18:56:00,33964,3,Winston-Salem Transportation Center (Bay L-1),,,,,4.945,1
74_Last_two_Westbound_T01,19:21:00,19:21:00,7970131,4,,1,,,,32.924,1
74_Last_two_Westbound_T02,19:50:00,19:50:00,7988169,1,High Point Regional Hospital (by Triad Adult & Pediatric Med),,,,,0.01,1
74_Last_two_Westbound_T02,19:53:00,19:53:00,10768752,2,N University Pkwy / N Main St,,,,,0.921,1
74_Last_two_Westbound_T02,20:01:00,20:01:00,33964,3,Winston-Salem Transportation Center (Bay L-1),,,,,4.945,1
74_Last_two_Westbound_T02,20:26:00,20:26:00,7970131,4,,1,,,,32.924,1
74_Eastbound_first_trip_T01,06:30:00,06:30:00,7970131,1,North Main Street at Hartley Drive,,,,,0.012,1
74_Eastbound_first_trip_T01,06:55:00,06:55:00,34874,2,High Point Regional Hospital (near helicopter pad),,,,,27.691,1
74_Eastbound_first_trip_T01,07:03:00,07:03:00,10768751,3,High Point Terminal (Outer Slip),,,,,31.409,1
74_Eastbound_first_trip_T01,07:06:00,07:06:00,7988169,4,,,,,,32.302,1
74_Eastbound_first_half_T01,07:35:00,07:35:00,9587063,1,North Main Street at Hartley Drive,,,,,0.028,1
74_Eastbound_first_half_T01,08:00:00,08:00:00,34874,2,High Point Regional Hospital (near helicopter pad),,,,,30.37,1
74_Eastbound_first_half_T01,08:08:00,08:08:00,10768751,3,High Point Terminal (Outer Slip),,,,,34.087,1
74_Eastbound_first_half_T01,08:11:00,08:11:00,7988169,4,,,,,,34.98,1
74_Eastbound_first_half_T02,08:15:00,08:15:00,9587063,1,North Main Street at Hartley Drive,,,,,0.028,1
74_Eastbound_first_half_T02,08:40:00,08:40:00,34874,2,High Point Regional Hospital (near helicopter pad),,,,,30.37,1
74_Eastbound_first_half_T02,08:48:00,08:48:00,10768751,3,High Point Terminal (Outer Slip),,,,,34.087,1
74_Eastbound_first_half_T02,08:51:00,08:51:00,7988169,4,,,,,,34.98,1
74_Eastbound_first_half_T03,09:20:00,09:20:00,9587063,1,North Main Street at Hartley Drive,,,,,0.028,1
74_Eastbound_first_half_T03,09:45:00,09:45:00,34874,2,High Point Regional Hospital (near helicopter pad),,,,,30.37,1
74_Eastbound_first_half_T03,09:53:00,09:53:00,10768751,3,High Point Terminal (Outer Slip),,,,,34.087,1
74_Eastbound_first_half_T03,09:56:00,09:56:00,7988169,4,,,,,,34.98,1
