stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1652,8682,"Eagle Wing Way at Cabela Dr",,35.697820,-78.585595,,,,,,0
1653,8686,"Timber Dr East Midblock B",,35.687972,-78.592026,,,,,,0
1654,8709,"Timber Dr East at Benson St",,35.686272,-78.599792,,,,,,0
1655,8710,"Garner Rd at Wilson St OB",,35.735141,-78.628039,,,,,,0
1656,8711,"Timber Dr at Aversboro Rd",,35.686331,-78.616230,,,,,,0
1657,8726,"Garner Rd at Wilson IB",,35.735243,-78.627911,,,,,,0
1658,8735,"Heather Park Dr at Southerby Bluffs Ct B",,35.691706,-78.613717,,,,,,0
1659,8749,"Heather Park Dr at Dartmouth Glen Dr",,35.693246,-78.612686,,,,,,0
1660,8757,"Poole Dr at Bayleigh Ct (Garner Family Practice",,35.695434,-78.615963,,,,,,0
1661,8758,"Aversboro Dr at Lakeside Dr B",,35.697596,-78.616641,,,,,,0
1662,8764,"Aversboro Dr at Delbridge St",,35.702911,-78.618331,,,,,,0
1670,9075,"Powell Dr at Driftwood Dr",,35.781788,-78.712879,,,,,,0
1671,9076,"Powell Dr at Huntingdon Dr",,35.778414,-78.713416,,,,,,0
1672,9077,"Melbourne Rd at Beltline",,35.777381,-78.709965,,,,,,0
1673,9094,"Avent Ferry at Greek Way",,35.766917,-78.698378,,,,,,0
1674,9095,"Avent Ferry at Gorman St",,35.768028,-78.695094,,,,,,0
1675,9096,"Avent Ferry at Trailwood Dr IB",,35.768671,-78.692196,,,,,,0
1676,9606,"Avent Ferry at Gorman St WB",,35.768353,-78.694538,,,,,,0
1679,8278,"Hillsborough St at Oberlin Rd",,35.785619,-78.661348,,,,,,0
1680,8774,"Timber Dr East at White Oak Village SB",,35.688223,-78.577164,,,,,,0
1681,8775,"Timber Dr East at Health Park Dr SB",,35.686897,-78.576236,,,,,,0
1682,8776,"Timber Dr East at Element Cir",,35.681333,-78.572001,,,,,,0
1683,8779,"Timber Dr East at Health Park Dr NB",,35.686094,-78.575286,,,,,,0
1684,8780,"Timber Dr East at White Oak Village NB",,35.688391,-78.576987,,,,,,0
1687,8773,"Timber Dr. at Shenstone",,35.689511,-78.580172,,,,,,0
1690,8810,"S Saunders St at Prospect Ave (NB)",,35.762673,-78.648823,,,,,,0
1691,8826,"Levister Ct at Fayetteville St",,35.765923,-78.642717,,,,,,0
1692,9680,"Blue Ridge Rd at Hillcrest (SB)",,35.832643,-78.681625,,,,,,0
1710,8198,"Rock Quarry at Kasota Ln",,35.733466,-78.560461,,,,,,0
1711,8537,"Trailwood Dr at Centennial Knoll Cir",,35.753765,-78.694587,,,,,,0
1712,8812,"Rock Quarry Rd at Keyser St",,35.736175,-78.564346,,,,,,0
1716,1533,"7th Ave at Forest Hills Dr (IB)",,35.706784,-78.623494,,,,,,0
1717,1917,"Timber Dr at Chapwith Rd",,35.686373,-78.606256,,,,,,0
1718,1921,"Aversboro Dr at Claymore Dr B",,35.689584,-78.616910,,,,,,0
1719,1925,"Vandora Springs Rd at Beichler Rd IB",,35.708949,-78.624347,,,,,,0
1721,8893,"Enterprise St at Hillsborough St",,35.787200,-78.663970,,,,,,0
1722,8098,"Barwell Rd at Chastel Trl (IB)",,35.737020,-78.551571,,,,,,0
1723,8782,"Country Trl at Silhouette Pl",,35.884695,-78.736692,,,,,,0
1724,8787,"Marvino Ln at Sone Cellar Dr",,35.887060,-78.737323,,,,,,0
1725,8794,"Marvino Ln at Ebenezer Church Rd",,35.887445,-78.740739,,,,,,0
1726,8795,"Marvino Ln at Saltwood Pl",,35.887970,-78.743970,,,,,,0
1727,8796,"St Giles St at Oak Park Rd",,35.854090,-78.703293,,,,,,0
1728,8799,"St Giles St at Deep Hollow Dr (SB)",,35.854427,-78.706431,,,,,,0
1729,8802,"Deep Hollow Dr at St Giles St (WB)",,35.852952,-78.707630,,,,,,0
1730,8803,"Deep Hollow Dr at Duraleigh Rd (WB)",,35.853094,-78.710620,,,,,,0
1731,8804,"Duraleigh Rd at Delta Lake Dr (NB)",,35.856552,-78.712167,,,,,,0
1732,8805,"Duraleigh Rd at Pleasant Valley Rd (NB)",,35.859507,-78.712751,,,,,,0
1733,8814,"Poole Rd at Samuel Rd (Social Security Office)",,35.769356,-78.581232,,,,,,0
1734,8873,"Enterprise St at Clark Ave",,35.789223,-78.664027,,,,,,0
1737,8815,"W Morgan St at Hillsborough St OB",,35.782158,-78.655301,,,,,,0
1738,8816,"Beryl Rd at Arboretum (WB)",,35.794967,-78.699531,,,,,,0
1739,8824,"Pylon Dr OB",,35.793234,-78.701525,,,,,,0
1740,8852,"Blue Ridge and Western IB",,35.785320,-78.703113,,,,,,0
1741,8854,"Blue Ridge Rd at Ligon St",,35.788481,-78.703669,,,,,,0
1742,8865,"Pylon Dr IB",,35.793554,-78.701397,,,,,,0
1743,8869,"Beryl Rd at Arboretum (EB)",,35.794865,-78.699606,,,,,,0
1744,8872,"Beryl Rd at Method Rd EB",,35.794435,-78.693311,,,,,,0
1745,8884,"W Morgan St at Tryon Hill Dr",,35.780843,-78.655922,,,,,,0
1746,8886,"W Morgan St at Mayo St IB",,35.779866,-78.653962,,,,,,0
1748,8899,"S State St at Darby St OB",,35.756044,-78.622979,,,,,,0
1749,8902,"S State St at Bunche Dr OB",,35.753060,-78.621463,,,,,,0
1750,8905,"Rock Quarry Rd at Lyndhurst Dr",,35.752893,-78.612709,,,,,,0
1751,8912,"West St at Jones St (SB)",,35.782910,-78.645880,,,,,,0
1752,8913,"West St at Hillsborough St (SB)",,35.780940,-78.646000,,,,,,0
1753,8939,"Bastion Ln at Maitland Dr",,35.797852,-78.584390,,,,,,0
1790,8068,"Rock Quarry at Laurel Glen IB",,35.728405,-78.553739,,,,,,0
1791,8069,"Rock Quarry Rd at Laurel Glen OB",,35.728040,-78.553447,,,,,,0
1793,8649,"Knightdale Blvd at Blue Arrow Way",,35.805083,-78.466065,,,,,,0
1795,8875,"Beverly Dr at Carlisle St",,35.767601,-78.595209,,,,,,0
1797,8919,"Upward Dr at Inspiration Cir",,35.806428,-78.417227,,,,,,0
1798,8979,"Edwards Mill Rd at Stablewood Dr",,35.838191,-78.681913,,,,,,0
1800,8983,"Sunnybrook Rd at Falstaff Rd OB",,35.782490,-78.583199,,,,,,0
1801,8984,"Knightdale Blvd at Carolinian Ave",,35.801634,-78.470410,,,,,,0
2873,8100,"Barwell Rd at Chastel Trl SB",,35.737143,-78.551679,,,,,,0
2915,8646,"Carl Sandburg Ct at Sunnybrook Rd",,35.780237,-78.583142,,,,,,0
2927,8818,"Raleigh Blvd at Crabtree Blvd IB",,35.802898,-78.608296,,,,,,0
2929,8828,"Raleigh Blvd at Park Glen Dr IB",,35.800720,-78.608873,,,,,,0
2934,8868,"Knightdale Blvd at Farmwell Rd (WB)",,35.796444,-78.527745,,,,,,0
2936,8874,"N New Hope Rd at Lake Woodard Dr",,35.800170,-78.562790,,,,,,0
2937,8876,"Glascock St at Ben Lloyd Dr",,35.792579,-78.616526,,,,,,0
2940,8890,"N New Hope Rd at Durach Rd SB",,35.786500,-78.560660,,,,,,0
2941,8891,"N New Hope Rd at Global St SB",,35.781590,-78.562130,,,,,,0
2943,8906,"Poole Rd at Williams Rd",,35.769202,-78.581335,,,,,,0
2946,8929,"Halifax St at W Franklin St IB",,35.790117,-78.638535,,,,,,0
2953,8985,"Sunnybrook Rd at Holston Ln SB",,35.785028,-78.584264,,,,,,0
2954,8986,"Sunnybrook Rd at Holston Ln NB",,35.785215,-78.584194,,,,,,0
2955,8987,"Sunnybrook Rd at Calumet Dr SB",,35.786511,-78.586246,,,,,,0
2956,8988,"Poole Rd at Woodard St EB",,35.755387,-78.539052,,,,,,0
2957,8989,"Knightdale Blvd at Farmwell Rd (EB)",,35.796625,-78.528823,,,,,,0
2975,9210,"S New Hope Rd at Trademark Dr SB",,35.768270,-78.557990,,,,,,0
2976,9211,"S New Hope Rd at Trademark Dr NB",,35.766490,-78.557950,,,,,,0
2977,9212,"S New Hope Rd at Rogers Ln NB",,35.770370,-78.558830,,,,,,0
2978,9213,"S New Hope Rd at Commodity Pkwy NB",,35.774900,-78.560110,,,,,,0
2979,9214,"N New Hope Rd at Global St NB",,35.781228,-78.562082,,,,,,0
2980,9215,"N New Hope Rd at Durach Rd NB",,35.786650,-78.560420,,,,,,0
2981,9216,"N New Hope Rd at Duke Energy NB",,35.792030,-78.561390,,,,,,0
2982,9233,"N New Hope Rd at Board of Elections NB",,35.795250,-78.562490,,,,,,0
2983,9252,"Gorman St at Kaplan Dr WB",,35.773046,-78.692817,,,,,,0
2984,9254,"Gorman St at Octavia St",,35.769264,-78.694288,,,,,,0
2985,9304,"Milburnie Rd at N Peartree Ln",,35.786871,-78.592213,,,,,,0
3063,1532,"7th Ave at Garner Town Hall (IB)",,35.705364,-78.620625,,,,,,0
3064,6415,"Western Blvd at Pullen Rd",,35.778948,-78.666786,,,,,,0
3065,8269,"Wade Ave at Faircloth St (IB)",,35.801020,-78.683456,,,,,,0
3066,9199,"Martin St at Dawson St",,35.777015,-78.643329,,,,,,0
3067,9224,"Lynn Rd at Grove Barton Rd",,35.872228,-78.719043,,,,,,0
3068,9807,"Pullen Rd at Western Blvd",,35.780264,-78.667119,,,,,,0
3075,1187,"Hillsborough St at Meredith College (EB)",,35.794228,-78.688590,,,,,,0
3076,9148,"Hillsborough St at West St",,35.780591,-78.646035,,,,,,0
3077,9195,"Blue Ridge Rd at NC Department of Health and Human",,35.807993,-78.706184,,,,,,0
3078,9267,"Atlantic Ave at Whitaker Mill Rd NB",,35.809345,-78.619885,,,,,,0
3079,9269,"Little John Rd at Carlisle St WB",,35.763523,-78.590831,,,,,,0
3080,9271,"Atlantic Ave at Merrill Ct NB",,35.826525,-78.604915,,,,,,0
3081,9272,"Green Rd at Leigh Dr NB",,35.851264,-78.586196,,,,,,0
3082,9273,"Green Rd at Spring Forest Rd SB",,35.854610,-78.586235,,,,,,0
3083,9275,"Atlantic Ave at New Hope Church Rd SB",,35.834164,-78.602488,,,,,,0
3084,9277,"Atlantic Ave at Bramer Dr",,35.827009,-78.604828,,,,,,0
3085,9279,"Atlantic Ave at Hodges SB",,35.812900,-78.618486,,,,,,0
3086,9281,"Wake Forest Rd at Automotive Way",,35.800627,-78.625080,,,,,,0
3087,9283,"Atlantic Ave at Hodges St NB",,35.812958,-78.618274,,,,,,0
3088,9284,"Atlantic Ave at Six Forks Rd NB",,35.816739,-78.616374,,,,,,0
3089,9285,"Atlantic Ave at Highwoods Blvd",,35.824521,-78.607567,,,,,,0
3090,9287,"Atlantic Ave at Stillwell Ct",,35.830569,-78.602913,,,,,,0
3091,9288,"Atlantic Ave at New Hope Church Rd NB",,35.834355,-78.602150,,,,,,0
3092,9289,"Green Rd at Spring Forest Rd NB",,35.854771,-78.585924,,,,,,0
3093,9291,"Spring Forest Rd at Capital BLvd",,35.855185,-78.581723,,,,,,0
3094,9293,"Green Rd at Leigh Dr SB",,35.851647,-78.586450,,,,,,0
3095,9295,"Atlantic Ave at Electronics Dr",,35.830608,-78.603118,,,,,,0
3096,9297,"Atlantic Ave at Six Forks Rd SB",,35.816863,-78.616575,,,,,,0
3097,9299,"Atlantic Ave at Whitaker Mill Rd SB",,35.807058,-78.621441,,,,,,0
3098,9307,"Atlantic Ave at Wolfpack Ln",,35.823648,-78.608675,,,,,,0
3099,9312,"Peace St at Capital Blvd",,35.788392,-78.642219,,,,,,0
