school_name,geocode_flag,county,sch_type,sch_ptype,sch_ctype,lat,lon,nearest_stop_distance_m,stops_within_radius,avg_daily_trips_nearby,in_service_area,n_agencies_loaded
Elise Middle,review_recommended,Moore,Regular School,None,Traditional,35.436065178478046,-79.58926261579566,26895.5,0,0.0,False,21
North Moore High,review_recommended,Moore,Regular School,None,Traditional,35.46764700666928,-79.55364872400719,26410.3,0,0.0,False,21
Highfalls Elementary,review_recommended,Moore,Regular School,None,Traditional,35.48616793362685,-79.52389331735344,27165.7,0,0.0,False,21
Robbins Elementary,review_recommended,Moore,Regular School,None,Traditional,35.41949146180081,-79.57349799560797,29224.6,0,0.0,False,21
Pinecrest High,review_recommended,Moore,Regular School,None,Traditional,35.184675745624446,-79.4341655387738,57944.9,0,0.0,False,21
West End Elementary,review_recommended,Moore,Regular School,None,Traditional,35.26055354647147,-79.58113956472505,44379.3,0,0.0,False,21
Westmoore Elementary,ok,Moore,Regular School,None,Traditional,35.48592099566467,-79.68636553824719,17629.7,0,0.0,False,21
Helena Elementary,review_recommended,Person,Regular School,None,Traditional,36.287387513824086,-78.95365611703733,21003.2,0,0.0,False,21
Northern Middle,review_recommended,Person,Regular School,None,Traditional,36.42824294265861,-78.97808798166884,35425.7,0,0.0,False,21
Oak Lane Elementary,review_recommended,Person,Regular School,None,Traditional,36.274300406031806,-79.09657794926049,20782.6,0,0.0,False,21
Southern Middle,review_recommended,Person,Regular School,None,Traditional,36.37857962773782,-78.99199287180748,31619.3,0,0.0,False,21
Woodland Elementary,review_recommended,Person,Regular School,None,Traditional,36.46218739660431,-79.08235598360989,41669.3,0,0.0,False,21
Perquimans County Middle,review_recommended,Perquimans,Regular School,None,Traditional,36.221799061997906,-76.47197193556791,116325.8,0,0.0,False,21
Perquimans County High,review_recommended,Perquimans,Regular School,None,Traditional,36.18408336707757,-76.47423566913139,115533.1,0,0.0,False,21
Deep Branch Elementary,review_recommended,Robeson,Regular School,None,Traditional,34.631102876094225,-79.1456943306196,117963.9,0,0.0,False,21
Western Alamance High,review_recommended,Alamance,Regular School,None,Traditional,36.15314750270084,-79.4982991136261,10033.0,0,0.0,False,21
Altamahaw Ossipee Elem,review_recommended,Alamance,Regular School,None,Traditional,36.179303432819495,-79.51168872300605,12988.3,0,0.0,False,21
Alexander Wilson Elementary,review_recommended,Alamance,Regular School,None,Traditional,36.02894299629113,-79.34570914869236,4237.2,0,0.0,True,21
Edwin M Holt Elementary,review_recommended,Alamance,Regular School,None,Traditional,36.021250525915804,-79.48941494279899,4673.6,0,0.0,True,21
Grove Park Elementary,ok,Alamance,Regular School,None,Traditional,36.08015193978524,-79.46078663894352,3916.4,0,0.0,True,21
Bethlehem Elementary,ok,Alexander,Regular School,None,Traditional,35.83706887856412,-81.3113320322768,6929.8,0,0.0,False,21
Ellendale Elementary,ok,Alexander,Regular School,None,Traditional,35.9280875351077,-81.2785316292441,3618.5,0,0.0,True,21
Stony Point Elementary,review_recommended,Alexander,Regular School,None,Traditional,35.869858620280965,-81.04710065598096,11937.8,0,0.0,False,21
Sugar Loaf Elementary,ok,Alexander,Regular School,None,Traditional,35.97021651138278,-81.1919625267715,5333.2,0,0.0,False,21
Wittenburg Elementary,review_recommended,Alexander,Regular School,None,Traditional,35.82686670176654,-81.24145321433997,8882.1,0,0.0,False,21
Glade Creek Elementary,ok,Alleghany,Regular School,None,Traditional,36.50045654028108,-80.97968037154698,66323.7,0,0.0,False,21
Alleghany High,ok,Alleghany,Regular School,None,Traditional,36.51331420388541,-81.12242855862779,56596.2,0,0.0,False,21
PeachlandPolkton Elem,ok,Anson,Regular School,None,Traditional,34.99632625018888,-80.23139617484864,53584.3,0,0.0,False,21
Morven Elementary,ok,Anson,Regular School,None,Traditional,34.880053977342925,-80.00717079669192,76626.1,0,0.0,False,21
Anson High School,ok,Anson,Regular School,None,Traditional,34.97798750741469,-80.10282099354124,62732.2,0,0.0,False,21
Anson Middle,ok,Anson,Regular School,None,Traditional,34.98921926700762,-80.08939272843526,62709.8,0,0.0,False,21
Wadesboro Elementary,review_recommended,Anson,Regular School,None,Traditional,34.96210563284208,-80.07921696220329,65496.5,0,0.0,False,21
Wadesboro Primary,review_recommended,Anson,Regular School,None,Traditional,34.94306158084093,-80.05595770784213,68491.4,0,0.0,False,21
Blue Ridge Elementary,ok,Ashe,Regular School,None,Traditional,36.46146623878546,-81.53212726681141,28201.1,0,0.0,False,21
Mountain View Elementary,ok,Ashe,Regular School,None,Traditional,36.4339260692999,-81.44288926727764,29439.7,0,0.0,False,21
Banner Elk Elementary,ok,Avery,Regular School,None,Traditional,36.16257503119104,-81.87000258726765,14986.9,0,0.0,False,21
Riverside Elementary,ok,Avery,Regular School,None,Traditional,35.98984658694029,-82.01943606881154,36982.2,0,0.0,False,21
Crossnore Elementary,review_recommended,Avery,Regular School,None,Traditional,36.02588129999092,-81.92523015991404,28004.0,0,0.0,False,21
Newland Elementary,review_recommended,Avery,Regular School,None,Traditional,36.082159643971444,-81.92242756678279,23701.4,0,0.0,False,21
Avery County High,review_recommended,Avery,Regular School,Cooperative Innovative HS,Traditional,36.067473713784075,-81.91903984831082,24526.3,0,0.0,False,21
Pisgah Elementary,ok,Buncombe,Regular School,None,Traditional,35.50362729518078,-82.73202390332922,44659.0,0,0.0,False,21
Enka High,ok,Buncombe,Regular School,None,Traditional,35.53031573716504,-82.6666712706596,51203.4,0,0.0,False,21
Avery's Creek Elementary,ok,Buncombe,Regular School,None,Traditional,35.47685110683672,-82.57926281487545,57470.5,0,0.0,False,21
Valley Springs Middle,ok,Buncombe,Regular School,None,Traditional,35.48425297571293,-82.54146115407461,60991.3,0,0.0,False,21
Weaverville Primary,ok,Buncombe,Regular School,None,Traditional,35.694922532644426,-82.56081149975304,67540.8,0,0.0,False,21
Weaverville Elementary,ok,Buncombe,Regular School,None,Traditional,35.68930631970496,-82.56247299339779,67097.7,0,0.0,False,21
North Buncombe Middle,ok,Buncombe,Regular School,None,Traditional,35.71551907651857,-82.55800558875056,68939.6,0,0.0,False,21
Owen Middle,ok,Buncombe,Regular School,None,Traditional,35.607347024946215,-82.37642176101114,61478.4,0,0.0,False,21
Community High School,ok,Buncombe,Alternative Education,None,Traditional,35.60281965001279,-82.40412110327074,64035.2,0,0.0,False,21
Johnston Elementary,ok,Buncombe,Regular School,None,Traditional,35.587058586043284,-82.6199947609268,57372.8,0,0.0,False,21
George Hildebrand Elementary,review_recommended,Burke,Regular School,None,Traditional,35.63707159475691,-81.51320616089139,15544.0,0,0.0,False,21
Hildebran Elementary,ok,Burke,Regular School,None,Traditional,35.71467813452081,-81.426000689631,5351.3,0,0.0,False,21
East Burke Middle,ok,Burke,Regular School,None,Traditional,35.71508469786421,-81.46813763872393,8988.6,0,0.0,False,21
East Burke High,ok,Burke,Regular School,None,Traditional,35.72207215522082,-81.48148719908599,10049.3,0,0.0,False,21
Icard Elementary,ok,Burke,Regular School,None,Traditional,35.72918408843118,-81.46866509326229,8828.1,0,0.0,False,21
Rutherford College Elem,ok,Burke,Regular School,None,Traditional,35.754253675731675,-81.5235343160177,11752.0,0,0.0,False,21
Drexel Elementary,ok,Burke,Regular School,None,Traditional,35.750092824885634,-81.60887173300976,4216.3,0,0.0,True,21
Mull Elementary,ok,Burke,Regular School,None,Traditional,35.704394553571056,-81.65965503401239,1841.5,0,0.0,True,21
Table Rock Middle,ok,Burke,Regular School,None,Traditional,35.75470385680318,-81.76934114787392,4746.1,0,0.0,True,21
Oak Hill Elementary,ok,Burke,Regular School,None,Traditional,35.77682230811288,-81.7569435223114,4497.9,0,0.0,True,21
Bethel Elementary,review_recommended,Cabarrus,Regular School,None,Traditional,35.241100371211054,-80.53388735221367,16118.2,0,0.0,False,21
A T Allen Elementary,ok,Cabarrus,Regular School,None,Traditional,35.364966867642366,-80.54350115551979,4108.8,0,0.0,True,21
Central Cabarrus High,ok,Cabarrus,Regular School,None,Traditional,35.36271944616894,-80.5836343062788,2006.3,0,0.0,True,21
Harrisburg Elementary,review_recommended,Cabarrus,Regular School,None,Traditional,35.31907140083286,-80.64095691733552,5638.1,0,0.0,False,21
Wolf Meadow Elementary,ok,Cabarrus,Regular School,None,Traditional,35.376123062595795,-80.62666698424324,1558.3,0,0.0,True,21
Weddington Hills Elementary,ok,Cabarrus,Regular School,None,Traditional,35.39827270597074,-80.64931011979606,1918.5,0,0.0,True,21
Mount Pleasant Elementary,ok,Cabarrus,Regular School,None,Traditional,35.41739339031992,-80.43174122758907,13222.2,0,0.0,False,21
Collettsville School,ok,Caldwell,Regular School,None,Traditional,35.92748128681133,-81.67275576771802,18487.4,0,0.0,False,21
Gamewell Middle,ok,Caldwell,Regular School,None,Traditional,35.870907471411826,-81.59872998576978,13912.8,0,0.0,False,21
West Caldwell High,ok,Caldwell,Regular School,None,Traditional,35.88673791756843,-81.59176821817209,15776.8,0,0.0,False,21
Happy Valley Elementary,review_recommended,Caldwell,Regular School,None,Traditional,35.995539140865695,-81.56058159432294,23597.5,0,0.0,False,21
Hibriten High,ok,Caldwell,Regular School,None,Traditional,35.9259322097381,-81.49477130947402,18413.5,0,0.0,False,21
Sawmills Elementary,ok,Caldwell,Regular School,None,Traditional,35.818920476100665,-81.47928913134339,13520.8,0,0.0,False,21
Oak Hill Elementary,ok,Caldwell,Regular School,None,Traditional,35.90183947877226,-81.41702147987294,11143.5,0,0.0,False,21
Kings Creek Elementary,ok,Caldwell,Regular School,None,Traditional,35.991859289368364,-81.40106898797137,14233.0,0,0.0,False,21
Atlantic Elementary,ok,Carteret,Regular School,None,Traditional,34.88326207195914,-76.34272476869837,68092.3,0,0.0,False,21
Broad Creek Middle,ok,Carteret,Regular School,None,Traditional,34.72950540525721,-76.91381291597358,37324.7,0,0.0,False,21
Newport Elementary,review_recommended,Carteret,Regular School,None,Traditional,34.79034691956375,-76.85967701114983,38489.3,0,0.0,False,21
East Carteret High,ok,Carteret,Regular School,None,Traditional,34.78146297724124,-76.63177301406631,51609.2,0,0.0,False,21
Harkers Island Elementary,review_recommended,Carteret,Regular School,None,Traditional,34.69398895934064,-76.55165127547818,63680.4,0,0.0,False,21
Smyrna Elementary,ok,Carteret,Regular School,None,Traditional,34.75767358032272,-76.52838766830978,60433.0,0,0.0,False,21
Balls Creek Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.63042990133683,-81.1287381964448,8392.9,0,0.0,False,21
Blackburn Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.61542452897676,-81.3309072539937,9789.5,0,0.0,False,21
Bunker Hill High,review_recommended,Catawba,Regular School,None,Traditional,35.75370357797564,-81.11942103177228,8744.5,0,0.0,False,21
Claremont Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.71634217217515,-81.14291805791811,4971.3,0,0.0,True,21
Sherrills Ford Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.62140934687867,-80.9878137157463,20321.4,0,0.0,False,21
Webb A Murray Elementary,review_recommended,Catawba,Regular School,None,Traditional,35.73961264874893,-81.25109381008109,2198.5,0,0.0,True,21
Casar Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.50734753282157,-81.6203589826106,23730.1,0,0.0,False,21
Washington Elementary,review_recommended,Cleveland,Regular School,None,Traditional,35.335598961313636,-81.42188955464196,39955.8,0,0.0,False,21
VanceboroFarm Life Elementary,ok,Craven,Regular School,None,Traditional,35.30735363403284,-77.14685867227435,18892.3,0,0.0,False,21
West Craven High,ok,Craven,Regular School,None,Traditional,35.23746782025941,-77.1372177433151,11174.3,0,0.0,False,21
Arthur W Edwards Elementary,ok,Craven,Regular School,None,Year Round,34.91000443689537,-76.92800174884651,23798.3,0,0.0,False,21
W Jesse Gurganus Elementary,ok,Craven,Regular School,None,Traditional,34.91043677537835,-76.94159870405166,23259.6,0,0.0,False,21
Roger R Bell Elementary,ok,Craven,Regular School,None,Traditional,34.88112399234908,-76.88073227648698,28640.6,0,0.0,False,21
William R Davie Elementary,review_recommended,Davie,Regular School,None,Traditional,35.980395751266215,-80.62264066010482,27193.5,0,0.0,False,21
Cooleemee Elementary,review_recommended,Davie,Regular School,None,Traditional,35.81555955155604,-80.55303019778607,13731.7,0,0.0,False,21
South Davie Middle,ok,Davie,Regular School,None,Traditional,35.88657547634449,-80.56826872870685,21725.8,0,0.0,False,21
Davie County High,ok,Davie,Regular School,None,Traditional,35.87271120208811,-80.55275374992328,19980.6,0,0.0,False,21
Lexington Middle School,ok,Davidson,Regular School,None,Traditional,35.83361763770675,-80.24584088296653,15672.8,0,0.0,False,21
Northwest Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.94204748005702,-80.30119937495246,10261.0,0,0.0,False,21
Central Davidson Middle,review_recommended,Davidson,Regular School,None,Traditional,35.74143080359618,-80.22466485843933,18863.1,0,0.0,False,21
Central Davidson High,ok,Davidson,Regular School,None,Traditional,35.739786383606315,-80.22165296735572,19068.8,0,0.0,False,21
Churchland Elementary,ok,Davidson,Regular School,None,Traditional,35.78503998284751,-80.41657943437576,10253.0,0,0.0,False,21
West Davidson High,ok,Davidson,Regular School,None,Traditional,35.80365893573276,-80.3657736972696,13426.9,0,0.0,False,21
Reeds Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.84278720013532,-80.33301543610932,18616.8,0,0.0,False,21
Silver Valley Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.73266444175526,-80.1017356222357,18420.4,0,0.0,False,21
South Davidson High,review_recommended,Davidson,Regular School,None,Traditional,35.673373242679574,-80.1033460880965,24680.1,0,0.0,False,21
Ledford Middle,review_recommended,Davidson,Regular School,None,Traditional,35.948008947886194,-80.12024959182455,6064.5,0,0.0,False,21
Welcome Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.90316032270785,-80.25815813978221,13952.0,0,0.0,False,21
Southwood Elementary,ok,Davidson,Regular School,None,Traditional,35.73288394887085,-80.26794357481451,14849.2,0,0.0,False,21
G W Bulluck Elementary,ok,Edgecombe,Regular School,None,Traditional,35.88320700559457,-77.72025995286377,6257.5,0,0.0,False,21
West Edgecombe Middle,review_recommended,Edgecombe,Regular School,None,Traditional,35.90475287670943,-77.73756429406062,3501.3,0,0.0,True,21
G W Carver Elementary,review_recommended,Edgecombe,Regular School,None,Traditional,35.78802077111599,-77.63089747526251,19528.3,0,0.0,False,21
South Edgecombe Middle,review_recommended,Edgecombe,Regular School,None,Traditional,35.77679792310879,-77.64322849669975,19845.0,0,0.0,False,21
SouthWest Edgecombe High,review_recommended,Edgecombe,Regular School,None,Traditional,35.83630012691285,-77.6585420159192,13886.2,0,0.0,False,21
CokerWimberly Elementary,review_recommended,Edgecombe,Regular School,None,Traditional,35.97751344313246,-77.60405963458348,14708.4,0,0.0,False,21
North Edgecombe High,ok,Edgecombe,Regular School,None,Traditional,35.989814615355264,-77.58190991373642,15899.7,0,0.0,False,21
Phillips Middle,review_recommended,Edgecombe,Regular School,None,Traditional,36.001918006123326,-77.68602003754538,7087.1,0,0.0,False,21
W A Pattillo A+ Elementary Sch,review_recommended,Edgecombe,Regular School,None,Traditional,35.905100989815594,-77.52441064038467,21647.9,0,0.0,False,21
