county,year,internet_type,pct_households,lat,lon,internet_category
Hoke County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.01753682412008,-79.23729652742003,estimate - total - with an internet subscription - cellular data plan
Henderson County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.33626273962702,-82.47996574212274,satellite
Pitt County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,35.59330602553121,-77.37449869440185,estimate - total - with an internet subscription - broadband of any type
Rowan County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.63948062909124,-80.52477437235821,satellite
Gates County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.44495018813827,-76.70052276274026,satellite
Polk County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,35.27928721249203,-82.16968400938164,estimate - total - with an internet subscription - other service with no other type of internet subscription
Stokes County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.22,36.4019121769314,-80.23951953897095,estimate - total - with an internet subscription - other service with no other type of internet subscription
Washington County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.61,35.836733131244564,-76.57243148147666,satellite
Swain County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.12,35.486822539831365,-83.49274272655694,estimate - total - with an internet subscription - other service with no other type of internet subscription
Anson County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,34.97379359999415,-80.10271348585698,estimate - total - with an internet subscription - other service with no other type of internet subscription
Beaufort County,2018,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.48688258260614,-76.84505336233535,dialup
Beaufort County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.48688258260614,-76.84505336233535,estimate - total - with an internet subscription - cellular data plan
Surry County,2018,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.41483540775082,-80.68804954639532,satellite
Cabarrus County,2020,no internet access,1.0,35.38680139795785,-80.55184972034367,no internet access
Carteret County,2020,with an internet subscription - broadband of any type,1.0,34.8964664939643,-76.53941511160514,with an internet subscription - broadband of any type
Davidson County,2020,with an internet subscription - cellular data plan,1.0,35.79336247841037,-80.21275205358242,with an internet subscription - cellular data plan
Davidson County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.79336247841037,-80.21275205358242,fiber
Davidson County,2020,no internet access,1.0,35.79336247841037,-80.21275205358242,no internet access
Bertie County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.0656374787016,-76.96671441379404,fiber
Alleghany County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.49127377323688,-81.12785452626802,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Caldwell County,2022,total households,1.0,35.95305206058291,-81.54643672188453,total households
Caldwell County,2022,with an internet subscription - cellular data plan,1.0,35.95305206058291,-81.54643672188453,with an internet subscription - cellular data plan
Camden County,2022,with an internet subscription - broadband of any type,1.0,36.34112486244428,-76.16094531961079,with an internet subscription - broadband of any type
Chatham County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.70262627748115,-79.2554015212105,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Cherokee County,2022,with an internet subscription,1.0,35.13386374776778,-84.06344765373322,with an internet subscription
Columbus County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.26565549168028,-78.65501030724411,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Columbus County,2022,no internet access,1.0,34.26565549168028,-78.65501030724411,no internet access
Bladen County,2017,estimate - total - internet access without a subscription,1.0,34.61459364078532,-78.56365078836617,estimate - total - internet access without a subscription
Gates County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.44495018813827,-76.70052276274026,fiber
Graham County,2017,estimate - total,1.0,35.350179112709874,-83.83358630910433,estimate - total
Randolph County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.71027848607494,-79.80603671261147,fiber
