shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
50659fd5-ad5e-487f-8eb0-602a78cda110,36.03704,-79.099649,260,29094.44
50659fd5-ad5e-487f-8eb0-602a78cda110,36.049959,-79.056359,417,37743.97
50659fd5-ad5e-487f-8eb0-602a78cda110,35.99548,-78.909339,661,53841.04
c59519e5-f7b9-436e-8e56-45a85b9ac791,36.06279,-79.084749,200,12138.48
8934e59b-40e8-409d-90ea-510d33781a7e,35.87002,-78.58086,472,18274.13
55e6cf4b-8ae4-4082-b2a0-d41be8f655b0,35.9141,-78.550179,157,7428.83
55e6cf4b-8ae4-4082-b2a0-d41be8f655b0,35.96597,-78.510599,386,15028.7
cce3204d-26e2-403b-adc2-16c75f28fbc3,35.814889,-78.617379,180,5786.82
8934e59b-40e8-409d-90ea-510d33781a7e,35.830169,-78.603069,641,24128.62
cce3204d-26e2-403b-adc2-16c75f28fbc3,35.88881,-78.56354,560,19193.43
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.950969,-78.529129,167,4909.92
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.94131,-78.540429,232,6523.41
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.949539,-78.531559,182,5184.85
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.948339,-78.53405,194,5445.66
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.93193,-78.543299,248,7601.47
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.923259,-78.54365,264,8570.04
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.776019,-78.394929,312,12146.07
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.94597,-78.538389,217,5919.82
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.7863938428973,-78.5888143057496,139,5678.68
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.9479242656757,-78.5348747185322,202,5533.1
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.91753,-78.547629,280,9303.61
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.940349,-78.540819,233,6635.81
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.949509,-78.531609,183,5190.45
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.948279,-78.534169,195,5458.27
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.93166,-78.543309,249,7631.49
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.923159,-78.54369,265,8581.72
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.77596,-78.395209,313,12172.15
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.945919,-78.538529,218,5933.63
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.7864439724552,-78.5887620163141,140,5685.98
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.863731,-78.576753,430,16607.76
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.91709,-78.547989,281,9362.26
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.93904,-78.541419,234,6790.96
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.905769,-78.55715,296,10866.82
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.94823,-78.534269,196,5468.79
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.93148,-78.54332,250,7651.52
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.922639,-78.54391,266,8642.8
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.7759,-78.39546,314,12195.74
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.94588,-78.538849,219,5962.74
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.78649,-78.588709,141,5692.98
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.9473733154509,-78.5358702812171,204,5644.24
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.91647,-78.5485,282,9445.09
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.864499,-78.57937,417,16291.6
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.769709,-78.40873,337,13622.59
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779589,-78.63914,12,836.76
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.871229,-78.580349,386,15373.2
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.881119,-78.57195,353,14038.78
8934e59b-40e8-409d-90ea-510d33781a7e,35.791759,-78.632939,819,29344.66
