route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,block_service_id,block_name
"11","21","467","Purple","Inbound","18:50:00-135","0","16",,,"6001","Purple 1"
"11","21","468","Purple","Inbound","19:20:00-135","0","16",,,"6001","Purple 1"
"11","21","469","Purple","Inbound","19:50:00-135","0","16",,,"6001","Purple 1"
"11","21","470","Purple","Inbound","20:20:00-135","0","16",,,"6001","Purple 1"
"11","21","459","Purple","Inbound","14:50:00-135","0","16",,,"6001","Purple 1"
"11","21","460","Purple","Inbound","15:20:00-135","0","16",,,"6001","Purple 1"
"11","21","461","Purple","Inbound","15:50:00-135","0","16",,,"6001","Purple 1"
"11","21","462","Purple","Inbound","16:20:00-135","0","16",,,"6001","Purple 1"
"11","21","463","Purple","Inbound","16:50:00-135","0","16",,,"6001","Purple 1"
"11","21","464","Purple","Inbound","17:20:00-135","0","16",,,"6001","Purple 1"
"11","21","453","Purple","Inbound","11:50:00-135","0","16",,,"6001","Purple 1"
"11","21","454","Purple","Inbound","12:20:00-135","0","16",,,"6001","Purple 1"
"11","21","455","Purple","Inbound","12:50:00-135","0","16",,,"6001","Purple 1"
"11","21","456","Purple","Inbound","13:20:00-135","0","16",,,"6001","Purple 1"
"11","21","457","Purple","Inbound","13:50:00-135","0","16",,,"6001","Purple 1"
"11","21","458","Purple","Inbound","14:20:00-135","0","16",,,"6001","Purple 1"
"11","21","447","Purple","Inbound","08:50:00-135","0","16",,,"6001","Purple 1"
"11","21","448","Purple","Inbound","09:20:00-135","0","16",,,"6001","Purple 1"
"11","21","449","Purple","Inbound","09:50:00-135","0","16",,,"6001","Purple 1"
"11","21","450","Purple","Inbound","10:20:00-135","0","16",,,"6001","Purple 1"
"11","21","451","Purple","Inbound","10:50:00-135","0","16",,,"6001","Purple 1"
"11","21","452","Purple","Inbound","11:20:00-135","0","16",,,"6001","Purple 1"
"4","21","3457","Express","Inbound","21:00:00-5","0","14",,,"8000","Express"
"4","21","3458","Express","Inbound","20:00:00-5","0","14",,,"8000","Express"
"4","21","3459","Express","Inbound","19:30:00-5","0","14",,,"8000","Express"
"4","21","3460","Express","Inbound","19:00:00-5","0","14",,,"8000","Express"
"4","21","3461","Express","Inbound","18:30:00-5","0","14",,,"8000","Express"
"4","21","3462","Express","Inbound","18:00:00-5","0","14",,,"8000","Express"
"4","21","3511","Express","Inbound","07:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3512","Express","Inbound","07:00:00-5","0","53",,,"8001","Break - Express"
"4","62","4112","Express - Game Day","Inbound","07:00:00-61","0","67",,,"8003","Game Day Expres"
"4","21","3505","Express","Inbound","10:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3506","Express","Inbound","10:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3507","Express","Inbound","09:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3508","Express","Inbound","09:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3509","Express","Inbound","08:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3510","Express","Inbound","08:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3499","Express","Inbound","13:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3500","Express","Inbound","13:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3501","Express","Inbound","12:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3502","Express","Inbound","12:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3503","Express","Inbound","11:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3504","Express","Inbound","11:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3493","Express","Inbound","16:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3494","Express","Inbound","16:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3495","Express","Inbound","15:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3496","Express","Inbound","15:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3497","Express","Inbound","14:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3498","Express","Inbound","14:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3487","Express","Inbound","19:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3488","Express","Inbound","19:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3489","Express","Inbound","18:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3490","Express","Inbound","18:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3491","Express","Inbound","17:30:00-5","0","53",,,"8001","Break - Express"
"4","21","3492","Express","Inbound","17:00:00-5","0","53",,,"8001","Break - Express"
"4","21","3481","Express","Inbound","08:30:00-5","0","14",,,"8000","Express"
"4","21","3482","Express","Inbound","08:00:00-5","0","14",,,"8000","Express"
"4","21","3483","Express","Inbound","07:30:00-5","0","14",,,"8000","Express"
"4","21","3484","Express","Inbound","07:00:00-5","0","14",,,"8000","Express"
"4","21","3485","Express","Inbound","20:30:00-5","0","14",,,"8000","Express"
"4","21","3486","Express","Inbound","21:30:00-5","0","14",,,"8000","Express"
"4","21","3475","Express","Inbound","11:30:00-5","0","14",,,"8000","Express"
"4","21","3476","Express","Inbound","11:00:00-5","0","14",,,"8000","Express"
"4","21","3477","Express","Inbound","10:30:00-5","0","14",,,"8000","Express"
"4","21","3478","Express","Inbound","10:00:00-5","0","14",,,"8000","Express"
"4","21","3479","Express","Inbound","09:30:00-5","0","14",,,"8000","Express"
"4","21","3480","Express","Inbound","09:00:00-5","0","14",,,"8000","Express"
"4","21","3469","Express","Inbound","14:30:00-5","0","14",,,"8000","Express"
"4","21","3470","Express","Inbound","14:00:00-5","0","14",,,"8000","Express"
"4","21","3471","Express","Inbound","13:30:00-5","0","14",,,"8000","Express"
"4","21","3472","Express","Inbound","13:00:00-5","0","14",,,"8000","Express"
"4","21","3473","Express","Inbound","12:30:00-5","0","14",,,"8000","Express"
"4","21","3474","Express","Inbound","12:00:00-5","0","14",,,"8000","Express"
"4","21","3463","Express","Inbound","17:30:00-5","0","14",,,"8000","Express"
"4","21","3464","Express","Inbound","17:00:00-5","0","14",,,"8000","Express"
"4","21","3465","Express","Inbound","16:30:00-5","0","14",,,"8000","Express"
"4","21","3466","Express","Inbound","16:00:00-5","0","14",,,"8000","Express"
"4","21","3467","Express","Inbound","15:30:00-5","0","14",,,"8000","Express"
"4","21","3468","Express","Inbound","15:00:00-5","0","14",,,"8000","Express"
