shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.7753154235592,-78.7329420931018,37,6540.87
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7357688469402,-78.8624085346191,58,3744.47
4d11f69f-5fbd-45ef-bd60-b93636979a14,35.8287796964309,-78.7978906559896,44,8871.73
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.743772,-78.870595,64,4901.68
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.797929,-78.738461,24,6958.03
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7560105607298,-78.7440454780695,27,4975.76
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.785207,-78.720693,49,8210.04
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.744241841486,-78.8894833703301,12,1993.88
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.778016,-78.771285,38,7090.85
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.8025249785438,-78.7827627287782,6,1652.08
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.745468,-78.874547,29,3548.48
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.773735,-78.806548,28,7957.95
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7433836012682,-78.8902605193975,98,7038.01
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7901805803185,-78.7723792092474,51,11093.33
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7460786926066,-78.8756073846226,76,5473.43
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.8072713432592,-78.7828707779822,14,3067.12
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7367197252372,-78.890079146107,97,8415.37
732cf6b5-6601-400b-9d7b-edd5bf32e7d1,35.787444,-78.778285,33,2968.23
9018b8b5-5108-4b52-bd20-e1a97d054993,35.788188623678,-78.7818049658421,64,12055.37
39a6d8b3-53d9-437c-8834-40ddfa51e88f,35.7901813970982,-78.7720024325238,7,1100.9
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.749962,-78.741193,7,601.38
3d55eee4-8654-44f4-ae2e-b905e511a090,35.7868263169619,-78.8261054482807,26,4498.24
fd071892-7070-4975-9a48-6bc0e821fbf5,35.788188623678,-78.7818049658421,0,0
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.7833644420432,-78.7993129705236,33,9253.61
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.7989991741972,-78.7211161925689,31,8989
